137539633152,281681168695296,0,0,275079266304,0,0
206359756800,422624781926400,275079266304,0,412719513600,275079266304,0
275079266304,563362337390592,206359756800,137539633152,550158532608,206359756800,0
412719513600,845249563852800,550158532608,206359756800,825439027200,550158532608,0
550158532608,1126724674781184,412719513600,275079266304,1100317065216,412719513600,0
825439027200,1690499127705600,1100317065216,412719513600,1650878054400,1100317065216,0
1100317065216,2253449349562368,825439027200,550158532608,2200634130432,825439027200,0
1650878054400,3380998255411200,2200634130432,825439027200,3301756108800,2200634130432,0
2200634130432,4506898699124736,1650878054400,1100317065216,4401268260864,1650878054400,0
3301756108800,6761996510822400,4401268260864,1650878054400,6603512217600,4401268260864,0
4401268260864,9013797398249472,3301756108800,2200634130432,8802536521728,3301756108800,0
6603512217600,13523993021644800,8802536521728,3301756108800,13207024435200,8802536521728,0
8802536521728,18027594796498944,6603512217600,4401268260864,17605073043456,6603512217600,0
13207024435200,27047986043289600,17605073043456,6603512217600,26414048870400,17605073043456,0
17605073043456,36055189592997888,13207024435200,8802536521728,35210146086912,13207024435200,0
26414048870400,54095972086579200,35210146086912,13207024435200,0,35210146086912,0
35210146086912,72110379185995776,26414048870400,17605073043456,0,26414048870400,0
281681168695296,576883033487966208,0,0,563362337390592,0,0
422624781926400,865535553385267200,563362337390592,0,845249563852800,563362337390592,206359756800
563362337390592,1153766066975932416,422624781926400,281681168695296,1126724674781184,422624781926400,0
845249563852800,1731071106770534400,1126724674781184,422624781926400,1690499127705600,1126724674781184,412719513600
1126724674781184,2307532133951864832,845249563852800,563362337390592,2253449349562368,845249563852800,0
1690499127705600,3462142213541068800,2253449349562368,845249563852800,3380998255411200,2253449349562368,825439027200
2253449349562368,4615064267903729664,1690499127705600,1126724674781184,4506898699124736,1690499127705600,0
3380998255411200,6924284427082137600,4506898699124736,1690499127705600,6761996510822400,4506898699124736,1650878054400
4506898699124736,9230128535807459328,3380998255411200,2253449349562368,9013797398249472,3380998255411200,0
6761996510822400,13848568854164275200,9013797398249472,3380998255411200,13523993021644800,9013797398249472,3301756108800
9013797398249472,18460257071614918656,6761996510822400,4506898699124736,18027594796498944,6761996510822400,0
13523993021644800,27697137708328550400,18027594796498944,6761996510822400,27047986043289600,18027594796498944,6603512217600
18027594796498944,36920514143229837312,13523993021644800,9013797398249472,36055189592997888,13523993021644800,0
27047986043289600,55394275416657100800,36055189592997888,13523993021644800,54095972086579200,36055189592997888,13207024435200
36055189592997888,73841028286459674624,27047986043289600,18027594796498944,72110379185995776,27047986043289600,0
54095972086579200,110788550833314201600,72110379185995776,27047986043289600,0,72110379185995776,26414048870400
72110379185995776,147682056572919349248,54095972086579200,36055189592997888,0,54095972086579200,0
576883033487966208,1181456452583354793984,0,0,1153766066975932416,0,281681168695296
865535553385267200,1772616813333027225600,1153766066975932416,0,1731071106770534400,1153766066975932416,422624781926400
1153766066975932416,2362912905166709587968,865535553385267200,576883033487966208,2307532133951864832,865535553385267200,563362337390592
1731071106770534400,3545233626666054451200,2307532133951864832,865535553385267200,3462142213541068800,2307532133951864832,845249563852800
2307532133951864832,4725825810333419175936,1731071106770534400,1153766066975932416,4615064267903729664,1731071106770534400,1126724674781184
3462142213541068800,7090467253332108902400,4615064267903729664,1731071106770534400,6924284427082137600,4615064267903729664,1690499127705600
4615064267903729664,9451651620666838351872,3462142213541068800,2307532133951864832,9230128535807459328,3462142213541068800,2253449349562368
6924284427082137600,14180934506664217804800,9230128535807459328,3462142213541068800,13848568854164275200,9230128535807459328,3380998255411200
9230128535807459328,18903303241333676703744,6924284427082137600,4615064267903729664,18460257071614918656,6924284427082137600,4506898699124736
13848568854164275200,28361869013328435609600,18460257071614918656,6924284427082137600,27697137708328550400,18460257071614918656,6761996510822400
18460257071614918656,37806606482667353407488,13848568854164275200,9230128535807459328,36920514143229837312,13848568854164275200,9013797398249472
27697137708328550400,56723738026656871219200,36920514143229837312,13848568854164275200,55394275416657100800,36920514143229837312,13523993021644800
36920514143229837312,75613212965334706814976,27697137708328550400,18460257071614918656,73841028286459674624,27697137708328550400,18027594796498944
55394275416657100800,113447476053313742438400,73841028286459674624,27697137708328550400,110788550833314201600,73841028286459674624,27047986043289600
73841028286459674624,151226425930669413629952,55394275416657100800,36920514143229837312,147682056572919349248,55394275416657100800,36055189592997888
110788550833314201600,226894952106627484876800,147682056572919349248,55394275416657100800,0,147682056572919349248,54095972086579200
147682056572919349248,302452851861338827259904,110788550833314201600,73841028286459674624,0,110788550833314201600,72110379185995776
1181456452583354793984,2419622814890710618079232,0,0,2362912905166709587968,0,576883033487966208
1772616813333027225600,3630319233706039758028800,2362912905166709587968,0,3545233626666054451200,2362912905166709587968,865535553385267200
2362912905166709587968,4839245629781421236158464,1772616813333027225600,1181456452583354793984,4725825810333419175936,1772616813333027225600,1153766066975932416
3545233626666054451200,7260638467412079516057600,4725825810333419175936,1772616813333027225600,7090467253332108902400,4725825810333419175936,1731071106770534400
4725825810333419175936,9678491259562842472316928,3545233626666054451200,2362912905166709587968,9451651620666838351872,3545233626666054451200,2307532133951864832
7090467253332108902400,14521276934824159032115200,9451651620666838351872,3545233626666054451200,14180934506664217804800,9451651620666838351872,3462142213541068800
9451651620666838351872,19356982519125684944633856,7090467253332108902400,4725825810333419175936,18903303241333676703744,7090467253332108902400,4615064267903729664
14180934506664217804800,29042553869648318064230400,18903303241333676703744,7090467253332108902400,28361869013328435609600,18903303241333676703744,6924284427082137600
18903303241333676703744,38713965038251369889267712,14180934506664217804800,9451651620666838351872,37806606482667353407488,14180934506664217804800,9230128535807459328
28361869013328435609600,58085107739296636128460800,37806606482667353407488,14180934506664217804800,56723738026656871219200,37806606482667353407488,13848568854164275200
37806606482667353407488,77427930076502739778535424,28361869013328435609600,18903303241333676703744,75613212965334706814976,28361869013328435609600,18460257071614918656
56723738026656871219200,116170215478593272256921600,75613212965334706814976,28361869013328435609600,113447476053313742438400,75613212965334706814976,27697137708328550400
75613212965334706814976,154855860153005479557070848,56723738026656871219200,37806606482667353407488,151226425930669413629952,56723738026656871219200,36920514143229837312
113447476053313742438400,232340430957186544513843200,151226425930669413629952,56723738026656871219200,226894952106627484876800,151226425930669413629952,55394275416657100800
151226425930669413629952,309711720306010959114141696,113447476053313742438400,75613212965334706814976,302452851861338827259904,113447476053313742438400,73841028286459674624
226894952106627484876800,464680861914373089027686400,302452851861338827259904,113447476053313742438400,0,302452851861338827259904,110788550833314201600
302452851861338827259904,619423440612021918228283392,226894952106627484876800,151226425930669413629952,0,226894952106627484876800,147682056572919349248
2419622814890710618079232,4955387524896175345826267136,0,0,4839245629781421236158464,0,1181456452583354793984
3630319233706039758028800,7434893790629969424442982400,4839245629781421236158464,0,7260638467412079516057600,4839245629781421236158464,1772616813333027225600
4839245629781421236158464,9910775049792350691652534272,3630319233706039758028800,2419622814890710618079232,9678491259562842472316928,3630319233706039758028800,2362912905166709587968
7260638467412079516057600,14869787581259938848885964800,9678491259562842472316928,3630319233706039758028800,14521276934824159032115200,9678491259562842472316928,3545233626666054451200
9678491259562842472316928,19821550099584701383305068544,7260638467412079516057600,4839245629781421236158464,19356982519125684944633856,7260638467412079516057600,4725825810333419175936
14521276934824159032115200,29739575162519877697771929600,19356982519125684944633856,7260638467412079516057600,29042553869648318064230400,19356982519125684944633856,7090467253332108902400
19356982519125684944633856,39643100199169402766610137088,14521276934824159032115200,9678491259562842472316928,38713965038251369889267712,14521276934824159032115200,9451651620666838351872
29042553869648318064230400,59479150325039755395543859200,38713965038251369889267712,14521276934824159032115200,58085107739296636128460800,38713965038251369889267712,14180934506664217804800
38713965038251369889267712,79286200398338805533220274176,29042553869648318064230400,19356982519125684944633856,77427930076502739778535424,29042553869648318064230400,18903303241333676703744
58085107739296636128460800,118958300650079510791087718400,77427930076502739778535424,29042553869648318064230400,116170215478593272256921600,77427930076502739778535424,28361869013328435609600
77427930076502739778535424,158572400796677611066440548352,58085107739296636128460800,38713965038251369889267712,154855860153005479557070848,58085107739296636128460800,37806606482667353407488
116170215478593272256921600,237916601300159021582175436800,154855860153005479557070848,58085107739296636128460800,232340430957186544513843200,154855860153005479557070848,56723738026656871219200
154855860153005479557070848,317144801593355222132881096704,116170215478593272256921600,77427930076502739778535424,309711720306010959114141696,116170215478593272256921600,75613212965334706814976
232340430957186544513843200,475833202600318043164350873600,309711720306010959114141696,116170215478593272256921600,464680861914373089027686400,309711720306010959114141696,113447476053313742438400
309711720306010959114141696,634289603186710444265762193408,232340430957186544513843200,154855860153005479557070848,619423440612021918228283392,232340430957186544513843200,151226425930669413629952
464680861914373089027686400,951666405200636086328701747200,619423440612021918228283392,232340430957186544513843200,0,619423440612021918228283392,226894952106627484876800
619423440612021918228283392,1268579206373420888531524386816,464680861914373089027686400,309711720306010959114141696,0,464680861914373089027686400,302452851861338827259904
4955387524896175345826267136,10148633650987367108252195094528,0,0,9910775049792350691652534272,0,2419622814890710618079232
7434893790629969424442982400,15226662483210177381259227955200,9910775049792350691652534272,0,14869787581259938848885964800,9910775049792350691652534272,3630319233706039758028800
9910775049792350691652534272,20297267301974734216504390189056,7434893790629969424442982400,4955387524896175345826267136,19821550099584701383305068544,7434893790629969424442982400,4839245629781421236158464
14869787581259938848885964800,30453324966420354762518455910400,19821550099584701383305068544,7434893790629969424442982400,29739575162519877697771929600,19821550099584701383305068544,7260638467412079516057600
19821550099584701383305068544,40594534603949468433008780378112,14869787581259938848885964800,9910775049792350691652534272,39643100199169402766610137088,14869787581259938848885964800,9678491259562842472316928
29739575162519877697771929600,60906649932840709525036911820800,39643100199169402766610137088,14869787581259938848885964800,59479150325039755395543859200,39643100199169402766610137088,14521276934824159032115200
39643100199169402766610137088,81189069207898936866017560756224,29739575162519877697771929600,19821550099584701383305068544,79286200398338805533220274176,29739575162519877697771929600,19356982519125684944633856
59479150325039755395543859200,121813299865681419050073823641600,79286200398338805533220274176,29739575162519877697771929600,118958300650079510791087718400,79286200398338805533220274176,29042553869648318064230400
79286200398338805533220274176,162378138415797873732035121512448,59479150325039755395543859200,39643100199169402766610137088,158572400796677611066440548352,59479150325039755395543859200,38713965038251369889267712
118958300650079510791087718400,243626599731362838100147647283200,158572400796677611066440548352,59479150325039755395543859200,237916601300159021582175436800,158572400796677611066440548352,58085107739296636128460800
158572400796677611066440548352,324756276831595747464070243024896,118958300650079510791087718400,79286200398338805533220274176,317144801593355222132881096704,118958300650079510791087718400,77427930076502739778535424
237916601300159021582175436800,487253199462725676200295294566400,317144801593355222132881096704,118958300650079510791087718400,475833202600318043164350873600,317144801593355222132881096704,116170215478593272256921600
317144801593355222132881096704,649512553663191494928140486049792,237916601300159021582175436800,158572400796677611066440548352,634289603186710444265762193408,237916601300159021582175436800,154855860153005479557070848
475833202600318043164350873600,974506398925451352400590589132800,634289603186710444265762193408,237916601300159021582175436800,951666405200636086328701747200,634289603186710444265762193408,232340430957186544513843200
634289603186710444265762193408,1299025107326382989856280972099584,475833202600318043164350873600,317144801593355222132881096704,1268579206373420888531524386816,475833202600318043164350873600,309711720306010959114141696
951666405200636086328701747200,1949012797850902704801181178265600,1268579206373420888531524386816,475833202600318043164350873600,0,1268579206373420888531524386816,464680861914373089027686400
1268579206373420888531524386816,2598050214652765979712561944199168,951666405200636086328701747200,634289603186710444265762193408,0,951666405200636086328701747200,619423440612021918228283392
10148633650987367108252195094528,20784401717222127837700495553593344,0,0,20297267301974734216504390189056,0,4955387524896175345826267136
15226662483210177381259227955200,31184204765614443276818898852249600,20297267301974734216504390189056,0,30453324966420354762518455910400,20297267301974734216504390189056,7434893790629969424442982400
20297267301974734216504390189056,41568803434444255675400991107186688,15226662483210177381259227955200,10148633650987367108252195094528,40594534603949468433008780378112,15226662483210177381259227955200,9910775049792350691652534272
30453324966420354762518455910400,62368409531228886553637797704499200,40594534603949468433008780378112,15226662483210177381259227955200,60906649932840709525036911820800,40594534603949468433008780378112,14869787581259938848885964800
40594534603949468433008780378112,83137606868888511350801982214373376,30453324966420354762518455910400,20297267301974734216504390189056,81189069207898936866017560756224,30453324966420354762518455910400,19821550099584701383305068544
60906649932840709525036911820800,124736819062457773107275595408998400,81189069207898936866017560756224,30453324966420354762518455910400,121813299865681419050073823641600,81189069207898936866017560756224,29739575162519877697771929600
81189069207898936866017560756224,166275213737777022701603964428746752,60906649932840709525036911820800,40594534603949468433008780378112,162378138415797873732035121512448,60906649932840709525036911820800,39643100199169402766610137088
121813299865681419050073823641600,249473638124915546214551190817996800,162378138415797873732035121512448,60906649932840709525036911820800,243626599731362838100147647283200,162378138415797873732035121512448,59479150325039755395543859200
162378138415797873732035121512448,332550427475554045403207928857493504,121813299865681419050073823641600,81189069207898936866017560756224,324756276831595747464070243024896,121813299865681419050073823641600,79286200398338805533220274176
243626599731362838100147647283200,498947276249831092429102381635993600,324756276831595747464070243024896,121813299865681419050073823641600,487253199462725676200295294566400,324756276831595747464070243024896,118958300650079510791087718400
324756276831595747464070243024896,665100854951108090806415857714987008,243626599731362838100147647283200,162378138415797873732035121512448,649512553663191494928140486049792,243626599731362838100147647283200,158572400796677611066440548352
487253199462725676200295294566400,997894552499662184858204763271987200,649512553663191494928140486049792,243626599731362838100147647283200,974506398925451352400590589132800,649512553663191494928140486049792,237916601300159021582175436800
649512553663191494928140486049792,1330201709902216181612831715429974016,487253199462725676200295294566400,324756276831595747464070243024896,1299025107326382989856280972099584,487253199462725676200295294566400,317144801593355222132881096704
974506398925451352400590589132800,1995789104999324369716409526543974400,1299025107326382989856280972099584,487253199462725676200295294566400,1949012797850902704801181178265600,1299025107326382989856280972099584,475833202600318043164350873600
1299025107326382989856280972099584,2660403419804432363225663430859948032,974506398925451352400590589132800,649512553663191494928140486049792,2598050214652765979712561944199168,974506398925451352400590589132800,634289603186710444265762193408
1949012797850902704801181178265600,3991578209998648739432819053087948800,2598050214652765979712561944199168,974506398925451352400590589132800,0,2598050214652765979712561944199168,951666405200636086328701747200
2598050214652765979712561944199168,5320806839608864726451326861719896064,1949012797850902704801181178265600,1299025107326382989856280972099584,0,1949012797850902704801181178265600,1268579206373420888531524386816
20784401717222127837700495553593344,42566454716870917811610614893759168512,0,0,41568803434444255675400991107186688,0,10148633650987367108252195094528
31184204765614443276818898852249600,63865251359978379830925104849407180800,41568803434444255675400991107186688,0,62368409531228886553637797704499200,41568803434444255675400991107186688,15226662483210177381259227955200
41568803434444255675400991107186688,85132909433741835623221229787518337024,31184204765614443276818898852249600,20784401717222127837700495553593344,83137606868888511350801982214373376,31184204765614443276818898852249600,20297267301974734216504390189056
62368409531228886553637797704499200,127730502719956759661850209698814361600,83137606868888511350801982214373376,31184204765614443276818898852249600,124736819062457773107275595408998400,83137606868888511350801982214373376,30453324966420354762518455910400
83137606868888511350801982214373376,170265818867483671246442459575036674048,62368409531228886553637797704499200,41568803434444255675400991107186688,166275213737777022701603964428746752,62368409531228886553637797704499200,40594534603949468433008780378112
124736819062457773107275595408998400,255461005439913519323700419397628723200,166275213737777022701603964428746752,62368409531228886553637797704499200,249473638124915546214551190817996800,166275213737777022701603964428746752,60906649932840709525036911820800
166275213737777022701603964428746752,340531637734967342492884919150073348096,124736819062457773107275595408998400,83137606868888511350801982214373376,332550427475554045403207928857493504,124736819062457773107275595408998400,81189069207898936866017560756224
249473638124915546214551190817996800,510922010879827038647400838795257446400,332550427475554045403207928857493504,124736819062457773107275595408998400,498947276249831092429102381635993600,332550427475554045403207928857493504,121813299865681419050073823641600
332550427475554045403207928857493504,681063275469934684985769838300146696192,249473638124915546214551190817996800,166275213737777022701603964428746752,665100854951108090806415857714987008,249473638124915546214551190817996800,162378138415797873732035121512448
498947276249831092429102381635993600,1021844021759654077294801677590514892800,665100854951108090806415857714987008,249473638124915546214551190817996800,997894552499662184858204763271987200,665100854951108090806415857714987008,243626599731362838100147647283200
665100854951108090806415857714987008,1362126550939869369971539676600293392384,498947276249831092429102381635993600,332550427475554045403207928857493504,1330201709902216181612831715429974016,498947276249831092429102381635993600,324756276831595747464070243024896
997894552499662184858204763271987200,2043688043519308154589603355181029785600,1330201709902216181612831715429974016,498947276249831092429102381635993600,1995789104999324369716409526543974400,1330201709902216181612831715429974016,487253199462725676200295294566400
1330201709902216181612831715429974016,2724253101879738739943079353200586784768,997894552499662184858204763271987200,665100854951108090806415857714987008,2660403419804432363225663430859948032,997894552499662184858204763271987200,649512553663191494928140486049792
1995789104999324369716409526543974400,4087376087038616309179206710362059571200,2660403419804432363225663430859948032,997894552499662184858204763271987200,3991578209998648739432819053087948800,2660403419804432363225663430859948032,974506398925451352400590589132800
2660403419804432363225663430859948032,5448506203759477479886158706401173569536,1995789104999324369716409526543974400,1330201709902216181612831715429974016,5320806839608864726451326861719896064,1995789104999324369716409526543974400,1299025107326382989856280972099584
3991578209998648739432819053087948800,8174752174077232618358413420724119142400,5320806839608864726451326861719896064,1995789104999324369716409526543974400,0,5320806839608864726451326861719896064,1949012797850902704801181178265600
5320806839608864726451326861719896064,10897012407518954959772317412802347139072,3991578209998648739432819053087948800,2660403419804432363225663430859948032,0,3991578209998648739432819053087948800,2598050214652765979712561944199168
42566454716870917811610614893759168512,87176099260151639678178539302418777112576,0,0,85132909433741835623221229787518337024,0,20784401717222127837700495553593344
63865251359978379830925104849407180800,130796034785235721893734614731585906278400,85132909433741835623221229787518337024,0,127730502719956759661850209698814361600,85132909433741835623221229787518337024,31184204765614443276818898852249600
85132909433741835623221229787518337024,174352198520303279356357078604837554225152,63865251359978379830925104849407180800,42566454716870917811610614893759168512,170265818867483671246442459575036674048,63865251359978379830925104849407180800,41568803434444255675400991107186688
127730502719956759661850209698814361600,261592069570471443787469229463171812556800,170265818867483671246442459575036674048,63865251359978379830925104849407180800,255461005439913519323700419397628723200,170265818867483671246442459575036674048,62368409531228886553637797704499200
170265818867483671246442459575036674048,348704397040606558712714157209675108450304,127730502719956759661850209698814361600,85132909433741835623221229787518337024,340531637734967342492884919150073348096,127730502719956759661850209698814361600,83137606868888511350801982214373376
255461005439913519323700419397628723200,523184139140942887574938458926343625113600,340531637734967342492884919150073348096,127730502719956759661850209698814361600,510922010879827038647400838795257446400,340531637734967342492884919150073348096,124736819062457773107275595408998400
340531637734967342492884919150073348096,697408794081213117425428314419350216900608,255461005439913519323700419397628723200,170265818867483671246442459575036674048,681063275469934684985769838300146696192,255461005439913519323700419397628723200,166275213737777022701603964428746752
510922010879827038647400838795257446400,1046368278281885775149876917852687250227200,681063275469934684985769838300146696192,255461005439913519323700419397628723200,1021844021759654077294801677590514892800,681063275469934684985769838300146696192,249473638124915546214551190817996800
681063275469934684985769838300146696192,1394817588162426234850856628838700433801216,510922010879827038647400838795257446400,340531637734967342492884919150073348096,1362126550939869369971539676600293392384,510922010879827038647400838795257446400,332550427475554045403207928857493504
1021844021759654077294801677590514892800,2092736556563771550299753835705374500454400,1362126550939869369971539676600293392384,510922010879827038647400838795257446400,2043688043519308154589603355181029785600,1362126550939869369971539676600293392384,498947276249831092429102381635993600
1362126550939869369971539676600293392384,2789635176324852469701713257677400867602432,1021844021759654077294801677590514892800,681063275469934684985769838300146696192,2724253101879738739943079353200586784768,1021844021759654077294801677590514892800,665100854951108090806415857714987008
2043688043519308154589603355181029785600,4185473113127543100599507671410749000908800,2724253101879738739943079353200586784768,1021844021759654077294801677590514892800,4087376087038616309179206710362059571200,2724253101879738739943079353200586784768,997894552499662184858204763271987200
2724253101879738739943079353200586784768,5579270352649704939403426515354801735204864,2043688043519308154589603355181029785600,1362126550939869369971539676600293392384,5448506203759477479886158706401173569536,2043688043519308154589603355181029785600,1330201709902216181612831715429974016
4087376087038616309179206710362059571200,8370946226255086201199015342821498001817600,5448506203759477479886158706401173569536,2043688043519308154589603355181029785600,8174752174077232618358413420724119142400,5448506203759477479886158706401173569536,1995789104999324369716409526543974400
5448506203759477479886158706401173569536,11158540705299409878806853030709603470409728,4087376087038616309179206710362059571200,2724253101879738739943079353200586784768,10897012407518954959772317412802347139072,4087376087038616309179206710362059571200,2660403419804432363225663430859948032
8174752174077232618358413420724119142400,16741892452510172402398030685642996003635200,10897012407518954959772317412802347139072,4087376087038616309179206710362059571200,0,10897012407518954959772317412802347139072,3991578209998648739432819053087948800
